LAT,LON,YEAR,DOY,T2M
34,73.125,2020,122,22.18
34,73.75,2020,122,17.55
34,74.375,2020,122,13.87
34,75,2020,122,11.9
34.5,65,2020,122,8.39
34.5,65.625,2020,122,6.92
34.5,66.25,2020,122,5.08
34.5,66.875,2020,122,4.69
34.5,67.5,2020,122,4.89
34.5,68.125,2020,122,5.15
34.5,68.75,2020,122,8.05
34.5,69.375,2020,122,14.4
34.5,70,2020,122,16.82
34.5,70.625,2020,122,21
34.5,71.25,2020,122,22.55
34.5,71.875,2020,122,23.82
34.5,72.5,2020,122,22.83
34.5,73.125,2020,122,19.1
34.5,73.75,2020,122,13.47
34.5,74.375,2020,122,11.63
34.5,75,2020,122,5.08
35,65,2020,122,9.43
35,65.625,2020,122,6.32
35,66.25,2020,122,4.04
35,66.875,2020,122,3.72
35,67.5,2020,122,5.32
35,68.125,2020,122,6
35,68.75,2020,122,6.29
35,69.375,2020,122,12.02
35,70,2020,122,10.31
35,70.625,2020,122,12.18
35,71.25,2020,122,15.2
35,71.875,2020,122,16.81
35,72.5,2020,122,14.66
35,73.125,2020,122,11.67
35,73.75,2020,122,2.86
35,74.375,2020,122,-1.02
35,75,2020,122,-1.51
35.5,65,2020,122,11.67
35.5,65.625,2020,122,8.99
35.5,66.25,2020,122,7.2
35.5,66.875,2020,122,6.95
35.5,67.5,2020,122,7.73
35.5,68.125,2020,122,10.62
35.5,68.75,2020,122,10.95
35.5,69.375,2020,122,6.92
35.5,70,2020,122,2.08
35.5,70.625,2020,122,1.17
35.5,71.25,2020,122,5.59
35.5,71.875,2020,122,8.94
35.5,72.5,2020,122,4.26
35.5,73.125,2020,122,7.36
35.5,73.75,2020,122,9.1
35.5,74.375,2020,122,9.15
35.5,75,2020,122,5.27
36,65,2020,122,18.75
36,65.625,2020,122,16.16
36,66.25,2020,122,15.01
36,66.875,2020,122,14.04
36,67.5,2020,122,12.21
36,68.125,2020,122,12.2
36,68.75,2020,122,19.97
36,69.375,2020,122,11.15
36,70,2020,122,3.58
36,70.625,2020,122,-0.32
36,71.25,2020,122,0.97
36,71.875,2020,122,3.1
36,72.5,2020,122,0.85
36,73.125,2020,122,1.03
36,73.75,2020,122,4.73
36,74.375,2020,122,4.97
36,75,2020,122,0.82
36.5,65,2020,122,20.89
36.5,65.625,2020,122,20.32
36.5,66.25,2020,122,19.31
36.5,66.875,2020,122,18.48
36.5,67.5,2020,122,17.67
36.5,68.125,2020,122,19.17
36.5,68.75,2020,122,21.14
36.5,69.375,2020,122,16.99
36.5,70,2020,122,9.63
36.5,70.625,2020,122,5.12
36.5,71.25,2020,122,2.68
36.5,71.875,2020,122,-0.1
36.5,72.5,2020,122,1.12
36.5,73.125,2020,122,1.19
36.5,73.75,2020,122,2.94
36.5,74.375,2020,122,1.16
36.5,75,2020,122,-1.06
37,65,2020,122,21.72
37,65.625,2020,122,21.46
37,66.25,2020,122,20.85
37,66.875,2020,122,20.77
37,67.5,2020,122,20.94
37,68.125,2020,122,21.19
37,68.75,2020,122,21.59
37,69.375,2020,122,20.07
37,70,2020,122,16.64
37,70.625,2020,122,12.05
37,71.25,2020,122,4.58
37,71.875,2020,122,0.37
37,72.5,2020,122,0.4
37,73.125,2020,122,-0.55
37,73.75,2020,122,-0.64
37,74.375,2020,122,-1.23
37,75,2020,122,-1.1
30,65,2020,123,25.18
30,65.625,2020,123,24.29
30,66.25,2020,123,21.76
30,66.875,2020,123,17.9
30,67.5,2020,123,21.99
30,68.125,2020,123,23.5
30,68.75,2020,123,23.31
30,69.375,2020,123,22.11
30,70,2020,123,24.7
30,70.625,2020,123,31.34
30,71.25,2020,123,32.39
30,71.875,2020,123,32.1
30,72.5,2020,123,32.44
30,73.125,2020,123,33.63
30,73.75,2020,123,34.51
30,74.375,2020,123,34.74
30,75,2020,123,34.06
30.5,65,2020,123,23.87
30.5,65.625,2020,123,22.26
30.5,66.25,2020,123,20.52
30.5,66.875,2020,123,17.12
30.5,67.5,2020,123,15.33
30.5,68.125,2020,123,17.2
30.5,68.75,2020,123,20.43
30.5,69.375,2020,123,21.38
30.5,70,2020,123,24.1
30.5,70.625,2020,123,29.81
30.5,71.25,2020,123,31.89
30.5,71.875,2020,123,31.41
30.5,72.5,2020,123,31.99
30.5,73.125,2020,123,32.38
30.5,73.75,2020,123,32.69
30.5,74.375,2020,123,33.15
30.5,75,2020,123,32.92
31,65,2020,123,22.73
31,65.625,2020,123,21.04
31,66.25,2020,123,19.69
31,66.875,2020,123,15.94
31,67.5,2020,123,13.49
31,68.125,2020,123,15.77
31,68.75,2020,123,18.03
31,69.375,2020,123,19.34
31,70,2020,123,22.94
31,70.625,2020,123,29.19
31,71.25,2020,123,31.22
31,71.875,2020,123,31.02
31,72.5,2020,123,31.19
31,73.125,2020,123,31.13
31,73.75,2020,123,31.12
31,74.375,2020,123,31.45
31,75,2020,123,31.58
31.5,65,2020,123,23.01
31.5,65.625,2020,123,21.86
31.5,66.25,2020,123,19.85
31.5,66.875,2020,123,15.95
31.5,67.5,2020,123,13.52
31.5,68.125,2020,123,14.06
31.5,68.75,2020,123,16.02
31.5,69.375,2020,123,19.15
31.5,70,2020,123,22.67
31.5,70.625,2020,123,29.01
31.5,71.25,2020,123,30.39
31.5,71.875,2020,123,30.53
31.5,72.5,2020,123,30.1
31.5,73.125,2020,123,29.98
31.5,73.75,2020,123,30.13
31.5,74.375,2020,123,30.41
31.5,75,2020,123,30.82
32,65,2020,123,21.65
32,65.625,2020,123,18.41
32,66.25,2020,123,18.39
32,66.875,2020,123,16.24
32,67.5,2020,123,13.71
32,68.125,2020,123,13.47
32,68.75,2020,123,14.89
32,69.375,2020,123,19.28
32,70,2020,123,24.19
32,70.625,2020,123,28.24
32,71.25,2020,123,29.31
32,71.875,2020,123,29.56
32,72.5,2020,123,29.24
32,73.125,2020,123,28.97
32,73.75,2020,123,29.12
32,74.375,2020,123,29.63
32,75,2020,123,30.41
32.5,65,2020,123,19.91
32.5,65.625,2020,123,17.62
32.5,66.25,2020,123,14.29
32.5,66.875,2020,123,13.18
32.5,67.5,2020,123,13.8
32.5,68.125,2020,123,13.73
32.5,68.75,2020,123,13.29
32.5,69.375,2020,123,16.02
32.5,70,2020,123,21.17
32.5,70.625,2020,123,26.25
32.5,71.25,2020,123,27.78
32.5,71.875,2020,123,26.42
32.5,72.5,2020,123,26.38
32.5,73.125,2020,123,27.01
32.5,73.75,2020,123,28.16
32.5,74.375,2020,123,29.08
32.5,75,2020,123,28.7
33,65,2020,123,15.18
33,65.625,2020,123,16.25
33,66.25,2020,123,13.34
33,66.875,2020,123,8.71
33,67.5,2020,123,9.96
33,68.125,2020,123,13.67
33,68.75,2020,123,13.04
33,69.375,2020,123,13.54
33,70,2020,123,19.27
33,70.625,2020,123,24.85
33,71.25,2020,123,26.07
33,71.875,2020,123,26.36
33,72.5,2020,123,25.66
33,73.125,2020,123,25.58
33,73.75,2020,123,27.42
33,74.375,2020,123,26.13
33,75,2020,123,22.62
33.5,65,2020,123,10.05
33.5,65.625,2020,123,12.46
33.5,66.25,2020,123,12.42
33.5,66.875,2020,123,8.7
33.5,67.5,2020,123,6.03
33.5,68.125,2020,123,9.48
33.5,68.75,2020,123,12.18
33.5,69.375,2020,123,11.73
33.5,70,2020,123,16.82
33.5,70.625,2020,123,20.61
33.5,71.25,2020,123,24.11
33.5,71.875,2020,123,26.21
33.5,72.5,2020,123,25.62
33.5,73.125,2020,123,24.78
33.5,73.75,2020,123,23.68
33.5,74.375,2020,123,17.86
33.5,75,2020,123,12.79
34,65,2020,123,6.56
34,65.625,2020,123,7.75
34,66.25,2020,123,8.01
34,66.875,2020,123,7.75
34,67.5,2020,123,5.58
34,68.125,2020,123,6.86
34,68.75,2020,123,11.61
34,69.375,2020,123,11.32
34,70,2020,123,14.24
34,70.625,2020,123,18.17
34,71.25,2020,123,22.58
34,71.875,2020,123,25.44
34,72.5,2020,123,25.95
34,73.125,2020,123,20.94
34,73.75,2020,123,16.97
34,74.375,2020,123,12.64
34,75,2020,123,10.02
34.5,65,2020,123,6.81
34.5,65.625,2020,123,6.04
34.5,66.25,2020,123,4.86
34.5,66.875,2020,123,4.59
34.5,67.5,2020,123,4.43
34.5,68.125,2020,123,4.46
34.5,68.75,2020,123,7.85
34.5,69.375,2020,123,14.43
34.5,70,2020,123,16.79
34.5,70.625,2020,123,20.67
34.5,71.25,2020,123,22.41
34.5,71.875,2020,123,23.74
34.5,72.5,2020,123,22.64
34.5,73.125,2020,123,18.2
34.5,73.75,2020,123,12.48
34.5,74.375,2020,123,9.94
34.5,75,2020,123,4.18
35,65,2020,123,8.59
35,65.625,2020,123,5.84
35,66.25,2020,123,4.03
35,66.875,2020,123,3.31
35,67.5,2020,123,4.5
35,68.125,2020,123,5.41
35,68.75,2020,123,6
35,69.375,2020,123,11.43
35,70,2020,123,9.48
35,70.625,2020,123,11.13
35,71.25,2020,123,14.89
35,71.875,2020,123,16.52
35,72.5,2020,123,14.36
35,73.125,2020,123,11.38
35,73.75,2020,123,2.31
35,74.375,2020,123,0.11
35,75,2020,123,-0.52
35.5,65,2020,123,10.74
35.5,65.625,2020,123,8.49
35.5,66.25,2020,123,7.09
35.5,66.875,2020,123,6.67
35.5,67.5,2020,123,6.95
35.5,68.125,2020,123,10.37
35.5,68.75,2020,123,11.58
35.5,69.375,2020,123,6.97
35.5,70,2020,123,0.98
35.5,70.625,2020,123,-0.16
35.5,71.25,2020,123,4.97
35.5,71.875,2020,123,8.1
35.5,72.5,2020,123,3.74
35.5,73.125,2020,123,7.09
35.5,73.75,2020,123,8.64
35.5,74.375,2020,123,7.23
35.5,75,2020,123,2.71
36,65,2020,123,19.15
36,65.625,2020,123,16.22
36,66.25,2020,123,15.21
36,66.875,2020,123,14.18
36,67.5,2020,123,11.85
36,68.125,2020,123,11.86
36,68.75,2020,123,19.44
36,69.375,2020,123,10.97
36,70,2020,123,2.9
36,70.625,2020,123,-0.99
36,71.25,2020,123,0.39
36,71.875,2020,123,2.21
36,72.5,2020,123,0.35
36,73.125,2020,123,0.9
36,73.75,2020,123,4
36,74.375,2020,123,3.97
36,75,2020,123,-0.08
36.5,65,2020,123,21.64
36.5,65.625,2020,123,21.35
36.5,66.25,2020,123,20.6
36.5,66.875,2020,123,19.48
36.5,67.5,2020,123,17.83
36.5,68.125,2020,123,18.43
36.5,68.75,2020,123,20.37
36.5,69.375,2020,123,16.91
36.5,70,2020,123,9.19
36.5,70.625,2020,123,4.25
36.5,71.25,2020,123,1.82
36.5,71.875,2020,123,-1.21
36.5,72.5,2020,123,0.38
36.5,73.125,2020,123,0.77
36.5,73.75,2020,123,2.6
36.5,74.375,2020,123,0.53
36.5,75,2020,123,-1.62
37,65,2020,123,22.67
37,65.625,2020,123,22.6
37,66.25,2020,123,22.55
37,66.875,2020,123,22.24
37,67.5,2020,123,21.44
37,68.125,2020,123,20.72
37,68.75,2020,123,21.39
37,69.375,2020,123,20.45
37,70,2020,123,16.25
37,70.625,2020,123,10.78
37,71.25,2020,123,3.57
37,71.875,2020,123,-1.06
37,72.5,2020,123,-0.97
37,73.125,2020,123,-1.43
37,73.75,2020,123,-1.56
37,74.375,2020,123,-2.11
37,75,2020,123,-1.54
30,65,2020,124,25.19
30,65.625,2020,124,24.49
30,66.25,2020,124,21.99
30,66.875,2020,124,18.12
30,67.5,2020,124,21.69
30,68.125,2020,124,23.22
30,68.75,2020,124,22.75
30,69.375,2020,124,21.72
30,70,2020,124,24.32
30,70.625,2020,124,29.83
30,71.25,2020,124,30.18
30,71.875,2020,124,30.29
30,72.5,2020,124,31.05
30,73.125,2020,124,31.8
30,73.75,2020,124,32.71
30,74.375,2020,124,33.17
30,75,2020,124,32.71
30.5,65,2020,124,23.77
30.5,65.625,2020,124,22.16
30.5,66.25,2020,124,20.75
30.5,66.875,2020,124,17.35
30.5,67.5,2020,124,14.79
30.5,68.125,2020,124,15.95
30.5,68.75,2020,124,19.09
30.5,69.375,2020,124,20.36
30.5,70,2020,124,23.29
30.5,70.625,2020,124,28.75
30.5,71.25,2020,124,30.16
30.5,71.875,2020,124,29.72
30.5,72.5,2020,124,30.66
30.5,73.125,2020,124,30.59
30.5,73.75,2020,124,30.87
30.5,74.375,2020,124,31.69
30.5,75,2020,124,31.54
31,65,2020,124,22.74
31,65.625,2020,124,21.31
31,66.25,2020,124,20.16
31,66.875,2020,124,16.25
31,67.5,2020,124,12.95
31,68.125,2020,124,14.69
31,68.75,2020,124,16.72
31,69.375,2020,124,18.28
31,70,2020,124,22.07
31,70.625,2020,124,28.5
31,71.25,2020,124,29.99
31,71.875,2020,124,29.47
31,72.5,2020,124,30.08
31,73.125,2020,124,29.81
31,73.75,2020,124,29.92
31,74.375,2020,124,30.4
31,75,2020,124,30.62
31.5,65,2020,124,22.99
31.5,65.625,2020,124,22.16
31.5,66.25,2020,124,20.29
31.5,66.875,2020,124,16.25
31.5,67.5,2020,124,13.05
31.5,68.125,2020,124,13.14
31.5,68.75,2020,124,14.67
31.5,69.375,2020,124,17.92
31.5,70,2020,124,21.57
31.5,70.625,2020,124,28.34
31.5,71.25,2020,124,29.11
31.5,71.875,2020,124,28.91
31.5,72.5,2020,124,29.1
31.5,73.125,2020,124,29.04
31.5,73.75,2020,124,29.34
31.5,74.375,2020,124,29.71
31.5,75,2020,124,30.22
32,65,2020,124,21
32,65.625,2020,124,18.34
32,66.25,2020,124,18.14
32,66.875,2020,124,15.93
32,67.5,2020,124,13.14
32,68.125,2020,124,12.41
32,68.75,2020,124,13.5
32,69.375,2020,124,17.85
32,70,2020,124,23.03
32,70.625,2020,124,27.22
32,71.25,2020,124,27.73
32,71.875,2020,124,27.7
32,72.5,2020,124,27.97
32,73.125,2020,124,28.07
32,73.75,2020,124,28.6
32,74.375,2020,124,29.23
32,75,2020,124,29.8
32.5,65,2020,124,18.68
32.5,65.625,2020,124,16.49
32.5,66.25,2020,124,13.39
32.5,66.875,2020,124,12.24
32.5,67.5,2020,124,12.83
32.5,68.125,2020,124,12.41
32.5,68.75,2020,124,11.74
32.5,69.375,2020,124,14.7
32.5,70,2020,124,20.07
32.5,70.625,2020,124,24.95
32.5,71.25,2020,124,26.37
32.5,71.875,2020,124,25.26
32.5,72.5,2020,124,25.38
32.5,73.125,2020,124,25.71
32.5,73.75,2020,124,27.13
32.5,74.375,2020,124,28.11
32.5,75,2020,124,27.65
33,65,2020,124,14.68
33,65.625,2020,124,14.8
33,66.25,2020,124,12.32
33,66.875,2020,124,7.86
33,67.5,2020,124,9
33,68.125,2020,124,12.47
33,68.75,2020,124,11.6
33,69.375,2020,124,12.28
33,70,2020,124,18.1
33,70.625,2020,124,23.28
33,71.25,2020,124,24.48
33,71.875,2020,124,24.88
33,72.5,2020,124,24.53
33,73.125,2020,124,24.12
33,73.75,2020,124,25.64
33,74.375,2020,124,24.84
33,75,2020,124,21.77
33.5,65,2020,124,9.92
33.5,65.625,2020,124,11.47
33.5,66.25,2020,124,11.11
33.5,66.875,2020,124,7.81
33.5,67.5,2020,124,4.75
33.5,68.125,2020,124,8.47
33.5,68.75,2020,124,11.07
33.5,69.375,2020,124,10.58
33.5,70,2020,124,16.09
33.5,70.625,2020,124,19.22
33.5,71.25,2020,124,21.93
33.5,71.875,2020,124,23.51
33.5,72.5,2020,124,23.06
33.5,73.125,2020,124,23.45
33.5,73.75,2020,124,21.98
33.5,74.375,2020,124,15.87
33.5,75,2020,124,11.48
34,65,2020,124,7.32
34,65.625,2020,124,7.65
34,66.25,2020,124,7
34,66.875,2020,124,5.85
34,67.5,2020,124,3.36
34,68.125,2020,124,5.39
34,68.75,2020,124,11.45
34,69.375,2020,124,10.81
34,70,2020,124,13.79
34,70.625,2020,124,17.33
34,71.25,2020,124,20.34
34,71.875,2020,124,22.45
34,72.5,2020,124,23
34,73.125,2020,124,18.84
34,73.75,2020,124,14.32
34,74.375,2020,124,10.72
34,75,2020,124,8.8
34.5,65,2020,124,7.81
34.5,65.625,2020,124,6.63
34.5,66.25,2020,124,4.98
34.5,66.875,2020,124,4.03
34.5,67.5,2020,124,4.06
34.5,68.125,2020,124,4.07
34.5,68.75,2020,124,7.69
34.5,69.375,2020,124,13.4
34.5,70,2020,124,15.83
34.5,70.625,2020,124,18.97
34.5,71.25,2020,124,19.88
34.5,71.875,2020,124,20.88
34.5,72.5,2020,124,19.42
34.5,73.125,2020,124,15.42
34.5,73.75,2020,124,9.83
34.5,74.375,2020,124,8.29
34.5,75,2020,124,3.09
35,65,2020,124,9.34
35,65.625,2020,124,6.59
35,66.25,2020,124,5
35,66.875,2020,124,4
35,67.5,2020,124,5.13
35,68.125,2020,124,5.4
35,68.75,2020,124,5.11
35,69.375,2020,124,10.15
35,70,2020,124,9.03
35,70.625,2020,124,9.96
35,71.25,2020,124,12.34
35,71.875,2020,124,13.35
35,72.5,2020,124,10.96
35,73.125,2020,124,7.99
35,73.75,2020,124,0.2
35,74.375,2020,124,-1.51
35,75,2020,124,-2.32
35.5,65,2020,124,11.21
35.5,65.625,2020,124,9.01
35.5,66.25,2020,124,7.67
35.5,66.875,2020,124,7.29
35.5,67.5,2020,124,7.22
35.5,68.125,2020,124,9.73
35.5,68.75,2020,124,10.11
35.5,69.375,2020,124,5.53
35.5,70,2020,124,0.58
35.5,70.625,2020,124,-0.18
35.5,71.25,2020,124,3.67
35.5,71.875,2020,124,4.91
35.5,72.5,2020,124,0.97
35.5,73.125,2020,124,3.43
35.5,73.75,2020,124,4.52
35.5,74.375,2020,124,4.77
35.5,75,2020,124,1.48
36,65,2020,124,19.68
36,65.625,2020,124,16.93
36,66.25,2020,124,15.91
36,66.875,2020,124,14.98
36,67.5,2020,124,12.52
36,68.125,2020,124,12.16
36,68.75,2020,124,19.5
36,69.375,2020,124,9.67
36,70,2020,124,1.77
36,70.625,2020,124,-1.86
36,71.25,2020,124,-0.89
36,71.875,2020,124,0.67
36,72.5,2020,124,-0.79
36,73.125,2020,124,-0.97
36,73.75,2020,124,1.07
36,74.375,2020,124,1.19
36,75,2020,124,-1.9
36.5,65,2020,124,23.19
36.5,65.625,2020,124,22.73
36.5,66.25,2020,124,21.86
36.5,66.875,2020,124,20.64
36.5,67.5,2020,124,18.85
36.5,68.125,2020,124,19.75
36.5,68.75,2020,124,21.14
36.5,69.375,2020,124,15.86
36.5,70,2020,124,7.77
36.5,70.625,2020,124,3.18
36.5,71.25,2020,124,0.08
36.5,71.875,2020,124,-2.46
36.5,72.5,2020,124,-0.91
36.5,73.125,2020,124,-0.98
36.5,73.75,2020,124,-0.04
36.5,74.375,2020,124,-1.85
36.5,75,2020,124,-3.69
37,65,2020,124,24.68
37,65.625,2020,124,24.45
37,66.25,2020,124,24.08
37,66.875,2020,124,23.58
37,67.5,2020,124,22.85
37,68.125,2020,124,22.43
37,68.75,2020,124,22.02
37,69.375,2020,124,19.9
37,70,2020,124,14.98
37,70.625,2020,124,9.55
37,71.25,2020,124,2.18
37,71.875,2020,124,-2.23
37,72.5,2020,124,-2.12
37,73.125,2020,124,-2.81
37,73.75,2020,124,-3.2
37,74.375,2020,124,-3.97
37,75,2020,124,-3.67
30,65,2020,125,26.2
30,65.625,2020,125,25.51
30,66.25,2020,125,22.99
30,66.875,2020,125,18.77
30,67.5,2020,125,22.1
30,68.125,2020,125,22.76
30,68.75,2020,125,21.84
30,69.375,2020,125,20.68
30,70,2020,125,23.37
30,70.625,2020,125,29.02
30,71.25,2020,125,29.92
30,71.875,2020,125,30.1
30,72.5,2020,125,30.16
30,73.125,2020,125,30.53
30,73.75,2020,125,31.02
30,74.375,2020,125,30.7
30,75,2020,125,29.79
30.5,65,2020,125,25.44
30.5,65.625,2020,125,23.92
30.5,66.25,2020,125,21.98
30.5,66.875,2020,125,18.09
30.5,67.5,2020,125,15.22
30.5,68.125,2020,125,15.96
30.5,68.75,2020,125,18.96
30.5,69.375,2020,125,19.87
30.5,70,2020,125,22.68
30.5,70.625,2020,125,28.06
30.5,71.25,2020,125,29.71
30.5,71.875,2020,125,29.69
30.5,72.5,2020,125,30.12
30.5,73.125,2020,125,29.99
30.5,73.75,2020,125,30.09
30.5,74.375,2020,125,30.45
30.5,75,2020,125,30
31,65,2020,125,24.41
31,65.625,2020,125,22.32
31,66.25,2020,125,20.75
31,66.875,2020,125,16.79
31,67.5,2020,125,13.53
31,68.125,2020,125,14.99
31,68.75,2020,125,16.85
31,69.375,2020,125,18
31,70,2020,125,21.19
31,70.625,2020,125,27.32
31,71.25,2020,125,28.97
31,71.875,2020,125,28.9
31,72.5,2020,125,29.39
31,73.125,2020,125,29.21
31,73.75,2020,125,29.31
31,74.375,2020,125,29.79
31,75,2020,125,29.99
31.5,65,2020,125,24.3
31.5,65.625,2020,125,23.01
31.5,66.25,2020,125,20.81
31.5,66.875,2020,125,16.82
31.5,67.5,2020,125,13.88
31.5,68.125,2020,125,13.77
31.5,68.75,2020,125,15.05
31.5,69.375,2020,125,17.84
31.5,70,2020,125,20.69
31.5,70.625,2020,125,27.08
31.5,71.25,2020,125,28.09
31.5,71.875,2020,125,27.93
31.5,72.5,2020,125,27.98
31.5,73.125,2020,125,28.2
31.5,73.75,2020,125,28.57
31.5,74.375,2020,125,28.92
31.5,75,2020,125,29.35
32,65,2020,125,22.58
32,65.625,2020,125,19.56
32,66.25,2020,125,19.12
32,66.875,2020,125,17.05
32,67.5,2020,125,14.25
32,68.125,2020,125,13.06
32,68.75,2020,125,13.79
32,69.375,2020,125,17.85
32,70,2020,125,21.98
32,70.625,2020,125,25.67
32,71.25,2020,125,26.48
32,71.875,2020,125,26.55
32,72.5,2020,125,26.5
32,73.125,2020,125,26.9
32,73.75,2020,125,27.29
32,74.375,2020,125,27.83
32,75,2020,125,28.45
32.5,65,2020,125,20.26
32.5,65.625,2020,125,18.62
32.5,66.25,2020,125,15.06
32.5,66.875,2020,125,13.56
32.5,67.5,2020,125,14.05
32.5,68.125,2020,125,13.07
32.5,68.75,2020,125,12.06
32.5,69.375,2020,125,14.61
32.5,70,2020,125,18.9
32.5,70.625,2020,125,23.01
32.5,71.25,2020,125,24.24
32.5,71.875,2020,125,23.18
32.5,72.5,2020,125,23.53
32.5,73.125,2020,125,24.52
32.5,73.75,2020,125,25.84
32.5,74.375,2020,125,26.85
32.5,75,2020,125,26.19
33,65,2020,125,15.21
33,65.625,2020,125,16.78
33,66.25,2020,125,14.12
33,66.875,2020,125,8.68
33,67.5,2020,125,9.44
33,68.125,2020,125,12.75
33,68.75,2020,125,11.84
33,69.375,2020,125,12.24
33,70,2020,125,17.51
33,70.625,2020,125,21.97
33,71.25,2020,125,22.74
33,71.875,2020,125,22.99
33,72.5,2020,125,22.78
33,73.125,2020,125,23.11
33,73.75,2020,125,25.05
33,74.375,2020,125,23.68
33,75,2020,125,19.91
33.5,65,2020,125,9.88
33.5,65.625,2020,125,12.7
33.5,66.25,2020,125,12.55
33.5,66.875,2020,125,8.59
33.5,67.5,2020,125,4.78
33.5,68.125,2020,125,8.29
33.5,68.75,2020,125,11.19
33.5,69.375,2020,125,10.59
33.5,70,2020,125,15.5
33.5,70.625,2020,125,17.84
