LAT,LON,YEAR,DOY,T2M
30,61.25,2022,121,34.59
30,61.875,2022,121,34.32
30,62.5,2022,121,33.64
30,63.125,2022,121,32.05
30,63.75,2022,121,30.78
30,64.375,2022,121,30.68
30,65,2022,121,30.55
30,65.625,2022,121,29.55
30,66.25,2022,121,27.62
30,66.875,2022,121,24.28
30,67.5,2022,121,29.63
30,68.125,2022,121,31.77
30,68.75,2022,121,30.72
30,69.375,2022,121,29.91
30,70,2022,121,32.79
23,60,2022,122,30.24
23,60.625,2022,122,29.62
23,61.25,2022,122,29.55
23,61.875,2022,122,29.34
23,62.5,2022,122,29.05
23,63.125,2022,122,29.03
23,63.75,2022,122,29.2
23,64.375,2022,122,29.14
23,65,2022,122,29.16
23,65.625,2022,122,29.19
23,66.25,2022,122,29.18
23,66.875,2022,122,29.09
23,67.5,2022,122,28.84
23,68.125,2022,122,28.86
23,68.75,2022,122,30.34
23,69.375,2022,122,32.11
23,70,2022,122,33.11
23.5,60,2022,122,30.02
23.5,60.625,2022,122,29.72
23.5,61.25,2022,122,29.63
23.5,61.875,2022,122,29.36
23.5,62.5,2022,122,29.13
23.5,63.125,2022,122,29.13
23.5,63.75,2022,122,29.27
23.5,64.375,2022,122,29.2
23.5,65,2022,122,29.07
23.5,65.625,2022,122,29.09
23.5,66.25,2022,122,29
23.5,66.875,2022,122,28.87
23.5,67.5,2022,122,28.85
23.5,68.125,2022,122,29.35
23.5,68.75,2022,122,32.16
23.5,69.375,2022,122,33.23
23.5,70,2022,122,34.13
24,60,2022,122,29.88
24,60.625,2022,122,29.65
24,61.25,2022,122,29.52
24,61.875,2022,122,29.2
24,62.5,2022,122,29.13
24,63.125,2022,122,29.18
24,63.75,2022,122,29.23
24,64.375,2022,122,29.13
24,65,2022,122,28.97
24,65.625,2022,122,28.87
24,66.25,2022,122,28.72
24,66.875,2022,122,28.6
24,67.5,2022,122,30.27
24,68.125,2022,122,32
24,68.75,2022,122,33.25
24,69.375,2022,122,33.89
24,70,2022,122,34.46
24.5,60,2022,122,29.74
24.5,60.625,2022,122,29.45
24.5,61.25,2022,122,29.03
24.5,61.875,2022,122,28.69
24.5,62.5,2022,122,28.82
24.5,63.125,2022,122,29.03
24.5,63.75,2022,122,28.99
24.5,64.375,2022,122,28.66
24.5,65,2022,122,28.7
24.5,65.625,2022,122,28.57
24.5,66.25,2022,122,28.43
24.5,66.875,2022,122,28.79
24.5,67.5,2022,122,30.87
24.5,68.125,2022,122,32.62
24.5,68.75,2022,122,33.5
24.5,69.375,2022,122,34.06
24.5,70,2022,122,34.41
25,60,2022,122,29.39
25,60.625,2022,122,29.34
25,61.25,2022,122,29.51
25,61.875,2022,122,29.14
25,62.5,2022,122,28.57
25,63.125,2022,122,27.68
25,63.75,2022,122,27.53
25,64.375,2022,122,27.87
25,65,2022,122,28.18
25,65.625,2022,122,28.28
25,66.25,2022,122,28.32
25,66.875,2022,122,29.36
25,67.5,2022,122,30.74
25,68.125,2022,122,32.31
25,68.75,2022,122,33.62
25,69.375,2022,122,34.42
25,70,2022,122,34.55
25.5,60,2022,122,32.02
25.5,60.625,2022,122,31.83
25.5,61.25,2022,122,31.92
25.5,61.875,2022,122,31.69
25.5,62.5,2022,122,31.41
25.5,63.125,2022,122,31.27
25.5,63.75,2022,122,30.22
25.5,64.375,2022,122,29.97
25.5,65,2022,122,29.84
25.5,65.625,2022,122,29.53
25.5,66.25,2022,122,29.57
25.5,66.875,2022,122,29.55
25.5,67.5,2022,122,30.2
25.5,68.125,2022,122,32.36
25.5,68.75,2022,122,33.76
25.5,69.375,2022,122,34.7
25.5,70,2022,122,34.98
26,60,2022,122,33.89
26,60.625,2022,122,33.27
26,61.25,2022,122,33.07
26,61.875,2022,122,32.66
26,62.5,2022,122,32.34
26,63.125,2022,122,31.3
26,63.75,2022,122,29.61
26,64.375,2022,122,29.89
26,65,2022,122,31.35
26,65.625,2022,122,31.77
26,66.25,2022,122,31.53
26,66.875,2022,122,30.76
26,67.5,2022,122,31.27
26,68.125,2022,122,34.22
26,68.75,2022,122,34.61
26,69.375,2022,122,34.8
26,70,2022,122,35.09
26.5,60,2022,122,29.29
26.5,60.625,2022,122,28.94
26.5,61.25,2022,122,29.5
26.5,61.875,2022,122,30.22
26.5,62.5,2022,122,30.29
26.5,63.125,2022,122,29.85
26.5,63.75,2022,122,29.21
26.5,64.375,2022,122,27.88
26.5,65,2022,122,29.14
26.5,65.625,2022,122,30.97
26.5,66.25,2022,122,30.79
26.5,66.875,2022,122,31.03
26.5,67.5,2022,122,34.07
26.5,68.125,2022,122,35.86
26.5,68.75,2022,122,35.43
26.5,69.375,2022,122,35.37
26.5,70,2022,122,35.27
27,60,2022,122,30.75
27,60.625,2022,122,29.65
27,61.25,2022,122,26.16
27,61.875,2022,122,26.8
27,62.5,2022,122,27.74
27,63.125,2022,122,28.67
27,63.75,2022,122,28.25
27,64.375,2022,122,26.29
27,65,2022,122,26.16
27,65.625,2022,122,27.72
27,66.25,2022,122,28.56
27,66.875,2022,122,30.83
27,67.5,2022,122,36.09
27,68.125,2022,122,36.82
27,68.75,2022,122,36.36
27,69.375,2022,122,36.08
27,70,2022,122,35.96
27.5,60,2022,122,30.19
27.5,60.625,2022,122,28.48
27.5,61.25,2022,122,24.5
27.5,61.875,2022,122,25.72
27.5,62.5,2022,122,27.71
27.5,63.125,2022,122,29.31
27.5,63.75,2022,122,30.17
27.5,64.375,2022,122,29.16
27.5,65,2022,122,26.37
27.5,65.625,2022,122,25.49
27.5,66.25,2022,122,27.02
27.5,66.875,2022,122,29.53
27.5,67.5,2022,122,36.63
27.5,68.125,2022,122,37.93
27.5,68.75,2022,122,37.54
27.5,69.375,2022,122,37.06
27.5,70,2022,122,36.7
28,60,2022,122,26.55
28,60.625,2022,122,24.8
28,61.25,2022,122,24.62
28,61.875,2022,122,25.83
28,62.5,2022,122,29.67
28,63.125,2022,122,31.8
28,63.75,2022,122,31.47
28,64.375,2022,122,30.88
28,65,2022,122,29.43
28,65.625,2022,122,26.41
28,66.25,2022,122,25.73
28,66.875,2022,122,28.82
28,67.5,2022,122,36.17
28,68.125,2022,122,38.38
28,68.75,2022,122,37.9
28,69.375,2022,122,37.77
28,70,2022,122,37.46
28.5,60,2022,122,27.58
28.5,60.625,2022,122,23.39
28.5,61.25,2022,122,23.37
28.5,61.875,2022,122,29.01
28.5,62.5,2022,122,31.31
28.5,63.125,2022,122,31.87
28.5,63.75,2022,122,30.96
28.5,64.375,2022,122,29.21
28.5,65,2022,122,29.02
28.5,65.625,2022,122,28.12
28.5,66.25,2022,122,24.01
28.5,66.875,2022,122,27.28
28.5,67.5,2022,122,36.58
28.5,68.125,2022,122,38.47
28.5,68.75,2022,122,38.13
28.5,69.375,2022,122,38.04
28.5,70,2022,122,37.75
29,60,2022,122,27.56
29,60.625,2022,122,22.43
29,61.25,2022,122,26.01
29,61.875,2022,122,30.1
29,62.5,2022,122,29.58
29,63.125,2022,122,29.79
29,63.75,2022,122,29.18
29,64.375,2022,122,29.6
29,65,2022,122,29.77
29,65.625,2022,122,28.65
29,66.25,2022,122,23.85
29,66.875,2022,122,24.64
29,67.5,2022,122,35.77
29,68.125,2022,122,38.1
29,68.75,2022,122,36.45
29,69.375,2022,122,35.57
29,70,2022,122,37.69
29.5,60,2022,122,26.51
29.5,60.625,2022,122,23.7
29.5,61.25,2022,122,27.99
29.5,61.875,2022,122,31.4
29.5,62.5,2022,122,29.56
29.5,63.125,2022,122,27.57
29.5,63.75,2022,122,26.28
29.5,64.375,2022,122,27.82
29.5,65,2022,122,29.79
29.5,65.625,2022,122,28.69
29.5,66.25,2022,122,25.16
29.5,66.875,2022,122,23.66
29.5,67.5,2022,122,33.83
29.5,68.125,2022,122,36.78
29.5,68.75,2022,122,33.75
29.5,69.375,2022,122,33.38
29.5,70,2022,122,36.08
30,60,2022,122,25.62
30,60.625,2022,122,26.48
30,61.25,2022,122,32.13
30,61.875,2022,122,31.76
30,62.5,2022,122,31.13
30,63.125,2022,122,29.59
30,63.75,2022,122,28.46
30,64.375,2022,122,29.36
30,65,2022,122,29.2
30,65.625,2022,122,28.39
30,66.25,2022,122,26
30,66.875,2022,122,22.59
30,67.5,2022,122,28.67
30,68.125,2022,122,31.1
30,68.75,2022,122,31.2
30,69.375,2022,122,30.34
30,70,2022,122,32.36
23,60,2022,123,30.21
23,60.625,2022,123,29.61
23,61.25,2022,123,29.48
23,61.875,2022,123,29.48
23,62.5,2022,123,29.12
23,63.125,2022,123,28.9
23,63.75,2022,123,29
23,64.375,2022,123,28.9
23,65,2022,123,28.98
23,65.625,2022,123,28.96
23,66.25,2022,123,28.77
23,66.875,2022,123,28.56
23,67.5,2022,123,28.28
23,68.125,2022,123,28.07
23,68.75,2022,123,28.8
23,69.375,2022,123,30.25
23,70,2022,123,31.39
23.5,60,2022,123,30.02
23.5,60.625,2022,123,29.69
23.5,61.25,2022,123,29.5
23.5,61.875,2022,123,29.31
23.5,62.5,2022,123,29.12
23.5,63.125,2022,123,29.03
23.5,63.75,2022,123,29.1
23.5,64.375,2022,123,28.97
23.5,65,2022,123,28.92
23.5,65.625,2022,123,28.85
23.5,66.25,2022,123,28.61
23.5,66.875,2022,123,28.41
23.5,67.5,2022,123,28.35
23.5,68.125,2022,123,28.46
23.5,68.75,2022,123,30.42
23.5,69.375,2022,123,31.35
23.5,70,2022,123,32.32
24,60,2022,123,29.62
24,60.625,2022,123,29.41
24,61.25,2022,123,29.23
24,61.875,2022,123,28.94
24,62.5,2022,123,28.92
24,63.125,2022,123,28.84
24,63.75,2022,123,28.88
24,64.375,2022,123,28.87
24,65,2022,123,28.81
24,65.625,2022,123,28.63
24,66.25,2022,123,28.35
24,66.875,2022,123,28.23
24,67.5,2022,123,29.78
24,68.125,2022,123,31.02
24,68.75,2022,123,31.9
24,69.375,2022,123,32.19
24,70,2022,123,32.7
24.5,60,2022,123,29.33
24.5,60.625,2022,123,29
24.5,61.25,2022,123,28.6
24.5,61.875,2022,123,28.23
24.5,62.5,2022,123,28.52
24.5,63.125,2022,123,28.74
24.5,63.75,2022,123,28.64
24.5,64.375,2022,123,28.43
24.5,65,2022,123,28.54
24.5,65.625,2022,123,28.33
24.5,66.25,2022,123,28.08
24.5,66.875,2022,123,28.41
24.5,67.5,2022,123,30.48
24.5,68.125,2022,123,32.07
24.5,68.75,2022,123,32.69
24.5,69.375,2022,123,32.79
24.5,70,2022,123,32.8
25,60,2022,123,28.92
25,60.625,2022,123,28.81
25,61.25,2022,123,29.06
25,61.875,2022,123,28.66
25,62.5,2022,123,28.3
25,63.125,2022,123,27.3
25,63.75,2022,123,27.2
25,64.375,2022,123,27.82
25,65,2022,123,28.13
25,65.625,2022,123,28.01
25,66.25,2022,123,28.06
25,66.875,2022,123,29.2
25,67.5,2022,123,30.65
25,68.125,2022,123,32.11
25,68.75,2022,123,33.05
25,69.375,2022,123,33.48
25,70,2022,123,33.13
25.5,60,2022,123,31.46
25.5,60.625,2022,123,31.96
25.5,61.25,2022,123,32.33
25.5,61.875,2022,123,31.95
25.5,62.5,2022,123,31.51
25.5,63.125,2022,123,31.54
25.5,63.75,2022,123,30.66
25.5,64.375,2022,123,30.39
25.5,65,2022,123,30.1
25.5,65.625,2022,123,29.44
25.5,66.25,2022,123,29.19
25.5,66.875,2022,123,29.49
25.5,67.5,2022,123,30.11
25.5,68.125,2022,123,32.05
25.5,68.75,2022,123,33.22
25.5,69.375,2022,123,33.84
25.5,70,2022,123,33.61
26,60,2022,123,33.71
26,60.625,2022,123,33.41
26,61.25,2022,123,33.81
26,61.875,2022,123,33.76
26,62.5,2022,123,33.15
26,63.125,2022,123,32.07
26,63.75,2022,123,30.35
26,64.375,2022,123,30.43
26,65,2022,123,31.65
26,65.625,2022,123,31.82
26,66.25,2022,123,31.1
26,66.875,2022,123,30.1
26,67.5,2022,123,30.45
26,68.125,2022,123,33.17
26,68.75,2022,123,33.95
26,69.375,2022,123,33.81
26,70,2022,123,33.68
26.5,60,2022,123,28.66
26.5,60.625,2022,123,28.44
26.5,61.25,2022,123,29.49
26.5,61.875,2022,123,30.78
26.5,62.5,2022,123,30.97
26.5,63.125,2022,123,30.34
26.5,63.75,2022,123,29.65
26.5,64.375,2022,123,28.54
26.5,65,2022,123,29.86
26.5,65.625,2022,123,31.34
26.5,66.25,2022,123,30.84
26.5,66.875,2022,123,30.64
26.5,67.5,2022,123,33.21
26.5,68.125,2022,123,34.63
26.5,68.75,2022,123,34.22
26.5,69.375,2022,123,34.03
26.5,70,2022,123,33.72
27,60,2022,123,29.96
27,60.625,2022,123,29.25
27,61.25,2022,123,25.87
27,61.875,2022,123,27.03
27,62.5,2022,123,28.29
27,63.125,2022,123,29.38
27,63.75,2022,123,29.12
27,64.375,2022,123,27.38
27,65,2022,123,27.39
27,65.625,2022,123,28.55
27,66.25,2022,123,29.03
27,66.875,2022,123,31.01
27,67.5,2022,123,35.37
27,68.125,2022,123,35.6
27,68.75,2022,123,34.85
27,69.375,2022,123,34.37
27,70,2022,123,33.86
27.5,60,2022,123,30.07
27.5,60.625,2022,123,28.43
27.5,61.25,2022,123,24.5
27.5,61.875,2022,123,26.02
27.5,62.5,2022,123,28.41
27.5,63.125,2022,123,30.23
27.5,63.75,2022,123,31.26
27.5,64.375,2022,123,30.1
27.5,65,2022,123,27.44
27.5,65.625,2022,123,26.24
27.5,66.25,2022,123,27.12
27.5,66.875,2022,123,29.21
27.5,67.5,2022,123,34.96
27.5,68.125,2022,123,35.36
27.5,68.75,2022,123,35.05
27.5,69.375,2022,123,34.5
27.5,70,2022,123,34.01
28,60,2022,123,25.54
28,60.625,2022,123,24.19
28,61.25,2022,123,24.46
28,61.875,2022,123,26.26
28,62.5,2022,123,30.44
28,63.125,2022,123,32.64
28,63.75,2022,123,31.91
28,64.375,2022,123,31.25
28,65,2022,123,30.01
28,65.625,2022,123,26.87
28,66.25,2022,123,25.13
28,66.875,2022,123,27.94
28,67.5,2022,123,33.66
28,68.125,2022,123,35.15
28,68.75,2022,123,34.7
28,69.375,2022,123,34.41
28,70,2022,123,34.05
28.5,60,2022,123,25.4
28.5,60.625,2022,123,22.11
28.5,61.25,2022,123,23.33
28.5,61.875,2022,123,28.88
28.5,62.5,2022,123,31.6
28.5,63.125,2022,123,32.3
28.5,63.75,2022,123,31.42
28.5,64.375,2022,123,29.6
28.5,65,2022,123,29.12
28.5,65.625,2022,123,28.22
28.5,66.25,2022,123,23.36
28.5,66.875,2022,123,26.22
28.5,67.5,2022,123,33.67
28.5,68.125,2022,123,35.22
28.5,68.75,2022,123,34.46
28.5,69.375,2022,123,33.62
28.5,70,2022,123,33.9
29,60,2022,123,25.2
29,60.625,2022,123,21.58
29,61.25,2022,123,25.39
29,61.875,2022,123,29.09
29,62.5,2022,123,29.55
29,63.125,2022,123,30.31
29,63.75,2022,123,29.69
29,64.375,2022,123,29.98
29,65,2022,123,29.62
29,65.625,2022,123,28.42
29,66.25,2022,123,23.49
29,66.875,2022,123,23.45
29,67.5,2022,123,32.75
29,68.125,2022,123,35.05
29,68.75,2022,123,32.12
29,69.375,2022,123,30.4
29,70,2022,123,32.88
29.5,60,2022,123,24.69
29.5,60.625,2022,123,22.71
29.5,61.25,2022,123,25.79
29.5,61.875,2022,123,30.3
29.5,62.5,2022,123,29.56
29.5,63.125,2022,123,28.1
29.5,63.75,2022,123,26.49
29.5,64.375,2022,123,26.91
29.5,65,2022,123,29.38
29.5,65.625,2022,123,28.64
29.5,66.25,2022,123,25.04
29.5,66.875,2022,123,22.6
29.5,67.5,2022,123,31
29.5,68.125,2022,123,33.77
29.5,68.75,2022,123,29.74
29.5,69.375,2022,123,28.59
29.5,70,2022,123,31.28
30,60,2022,123,24.3
30,60.625,2022,123,24.66
30,61.25,2022,123,30.19
30,61.875,2022,123,30.79
30,62.5,2022,123,31.08
30,63.125,2022,123,29.86
30,63.75,2022,123,28.53
30,64.375,2022,123,27.78
30,65,2022,123,28.28
30,65.625,2022,123,28.11
30,66.25,2022,123,25.89
30,66.875,2022,123,22.14
30,67.5,2022,123,26.05
30,68.125,2022,123,27.86
30,68.75,2022,123,28.04
30,69.375,2022,123,26.39
30,70,2022,123,27.95
23,60,2022,124,29.46
23,60.625,2022,124,29.2
23,61.25,2022,124,29.23
23,61.875,2022,124,29.3
23,62.5,2022,124,29.11
23,63.125,2022,124,28.64
23,63.75,2022,124,28.39
23,64.375,2022,124,28.42
23,65,2022,124,28.37
23,65.625,2022,124,28.37
23,66.25,2022,124,28.41
23,66.875,2022,124,28.35
23,67.5,2022,124,28.22
23,68.125,2022,124,28.15
23,68.75,2022,124,28.73
23,69.375,2022,124,30.08
23,70,2022,124,31.21
23.5,60,2022,124,29.1
23.5,60.625,2022,124,28.92
23.5,61.25,2022,124,29
23.5,61.875,2022,124,29.08
23.5,62.5,2022,124,29.1
23.5,63.125,2022,124,28.85
23.5,63.75,2022,124,28.54
23.5,64.375,2022,124,28.42
23.5,65,2022,124,28.36
23.5,65.625,2022,124,28.24
23.5,66.25,2022,124,28.2
23.5,66.875,2022,124,28.17
23.5,67.5,2022,124,28.19
23.5,68.125,2022,124,28.39
23.5,68.75,2022,124,30.34
23.5,69.375,2022,124,31.28
23.5,70,2022,124,32.17
24,60,2022,124,28.88
24,60.625,2022,124,28.73
24,61.25,2022,124,28.71
24,61.875,2022,124,28.6
24,62.5,2022,124,28.85
24,63.125,2022,124,28.8
24,63.75,2022,124,28.56
24,64.375,2022,124,28.27
24,65,2022,124,28.16
24,65.625,2022,124,28.08
24,66.25,2022,124,27.95
24,66.875,2022,124,27.93
24,67.5,2022,124,29.57
24,68.125,2022,124,30.86
24,68.75,2022,124,31.81
24,69.375,2022,124,32.13
24,70,2022,124,32.6
24.5,60,2022,124,28.62
24.5,60.625,2022,124,28.43
24.5,61.25,2022,124,28.16
24.5,61.875,2022,124,27.94
24.5,62.5,2022,124,28.37
24.5,63.125,2022,124,28.5
24.5,63.75,2022,124,28.33
24.5,64.375,2022,124,27.99
24.5,65,2022,124,27.92
24.5,65.625,2022,124,27.75
24.5,66.25,2022,124,27.61
24.5,66.875,2022,124,27.86
24.5,67.5,2022,124,30.35
24.5,68.125,2022,124,32.24
24.5,68.75,2022,124,32.89
24.5,69.375,2022,124,32.85
24.5,70,2022,124,32.74
25,60,2022,124,28.02
25,60.625,2022,124,28.22
25,61.25,2022,124,28.65
25,61.875,2022,124,28.31
25,62.5,2022,124,28.07
25,63.125,2022,124,27.29
25,63.75,2022,124,27.04
25,64.375,2022,124,27.48
25,65,2022,124,27.53
25,65.625,2022,124,27.37
25,66.25,2022,124,27.41
25,66.875,2022,124,28.51
25,67.5,2022,124,30.37
25,68.125,2022,124,32.26
25,68.75,2022,124,33.36
25,69.375,2022,124,33.56
25,70,2022,124,33.01
25.5,60,2022,124,31.38
25.5,60.625,2022,124,31.2
25.5,61.25,2022,124,31.67
25.5,61.875,2022,124,31.39
25.5,62.5,2022,124,31.35
25.5,63.125,2022,124,31.39
25.5,63.75,2022,124,30.35
25.5,64.375,2022,124,29.74
25.5,65,2022,124,29.11
25.5,65.625,2022,124,28.46
25.5,66.25,2022,124,28.31
25.5,66.875,2022,124,28.91
25.5,67.5,2022,124,30.25
25.5,68.125,2022,124,32.48
25.5,68.75,2022,124,33.71
25.5,69.375,2022,124,33.94
25.5,70,2022,124,33.37
26,60,2022,124,33.38
26,60.625,2022,124,32.45
26,61.25,2022,124,32.82
26,61.875,2022,124,33.24
26,62.5,2022,124,33.29
26,63.125,2022,124,32.62
26,63.75,2022,124,30.8
26,64.375,2022,124,30.49
26,65,2022,124,30.83
26,65.625,2022,124,30.68
26,66.25,2022,124,30.15
26,66.875,2022,124,29.58
26,67.5,2022,124,30.54
26,68.125,2022,124,33.47
26,68.75,2022,124,34.38
26,69.375,2022,124,34.1
26,70,2022,124,33.48
26.5,60,2022,124,29.32
26.5,60.625,2022,124,28.77
26.5,61.25,2022,124,29.39
26.5,61.875,2022,124,30.62
26.5,62.5,2022,124,30.99
26.5,63.125,2022,124,30.52
26.5,63.75,2022,124,30.13
26.5,64.375,2022,124,29.36
26.5,65,2022,124,30.01
26.5,65.625,2022,124,30.91
26.5,66.25,2022,124,30.26
26.5,66.875,2022,124,30.42
